Ticker,Name,Market Cap (HKD),Sector,Revenue 2024 (HKD),Revenue 2023 (HKD),Revenue 2022 (HKD),Revenue 2021 (HKD),EPS 2024 (HKD),EPS 2023 (HKD),EPS 2022 (HKD),EPS 2021 (HKD),ROA 2024 (%),ROA 2023 (%),ROA 2022 (%),ROA 2021 (%)
0001.HK,CKH HOLDINGS,173309313024.0,Industrials,281351000000.0,275575000000.0,262497000000.0,280847000000.0,4.46,6.14,9.57,8.7,7.39,7.35,8.76,8.09
0066.HK,MTR CORPORATION,172470124544.0,Industrials,60011000000.0,56982000000.0,47812000000.0,47202000000.0,2.54,1.26,1.59,1.55,5.96,3.34,4.03,4.55
0669.HK,TECHTRONIC IND,168321286144.0,Industrials,114048604800.0,107105005800.0,103380552600.0,102984655800.0,4.7915399999999995,4.16208,4.59108,4.683120000000001,15.56,14.34,12.97,12.47
0002.HK,CLP HOLDINGS,166872023040.0,Utilities,90964000000.0,87169000000.0,100662000000.0,83959000000.0,4.65,2.63,0.37,3.36,11.45,9.2,5.16,9.23
3993.HK,CMOC,164372922368.0,Basic Materials,234331531318.26904,204895869112.59402,190289942943.496,191248844770.30203,,0.41800000000000004,0.30800000000000005,0.264,22.79,12.82,11.4,8.45
0763.HK,ZTE,157157998592.0,Technology,133428627200.00002,136675965800.00002,135249859800.00002,125973805100.00002,,2.156,1.881,1.617,9.36,10.0,9.17,9.5
6886.HK,HTSC,157114073088.0,Financial Services,43019332212.087,37390403613.035,33892548001.609,38802682705.072,,1.4850000000000003,1.298,1.617,12.86,14.15,15.56,17.12
6881.HK,CGS,156858089472.0,Financial Services,24880664600.000004,20461424500.0,20196446600.0,25018380200.000004,0.8910000000000001,0.7370000000000001,0.77,1.067,7.45,8.19,9.01,9.92
3606.HK,FUYAO GLASS,155929673728.0,Consumer Cyclical,43176822993.700005,36477096305.100006,30908629582.600002,25963369697.100002,,2.3760000000000003,2.0020000000000002,1.353,19.73,17.33,16.62,14.33
9868.HK,XPENG-W,151529619456.0,Consumer Cyclical,44952939900.0,33743673700.000004,29540630900.000004,23086944100.0,,-6.556,-5.8740000000000006,-3.2560000000000002,-3.88,-10.48,-11.66,-6.61
6099.HK,CMSC,149570830336.0,Financial Services,21343144235.138004,20110329696.039005,19313270562.696003,30611503135.345005,,1.034,0.9460000000000001,1.375,12.68,13.94,15.34,16.87
1336.HK,NCI,147283591168.0,Financial Services,74815400000.0,47917100000.00001,70382400000.0,244202200000.00003,9.251000000000001,3.0690000000000004,7.579000000000001,5.269,1.89,2.08,2.29,2.51
0688.HK,CHINA OVERSEAS,147099451392.0,Real Estate,203669429700.00003,222776475900.00003,198353725900.00003,266464861300.00003,1.573,2.574,2.343,4.037,3.37,5.07,4.54,8.14
1898.HK,CHINA COAL,140759416832.0,Energy,200098306100.00003,204395983000.00003,242634544900.00003,263811282900.00003,1.5070000000000003,1.6720000000000002,1.518,1.1440000000000001,13.31,15.12,15.26,13.91
0027.HK,GALAXY ENT,140433965056.0,Consumer Cyclical,43432373000.0,35684253000.0,11473793000.0,19695530000.0,,1.562,-0.787,0.305,13.39,11.46,-1.43,4.52
3692.HK,HANSOH PHARMA,139429953536.0,Healthcare,13486895400.000002,11114186600.0,10320651000.0,10928655100.0,0.8140000000000001,0.6050000000000001,0.48400000000000004,0.5060000000000001,19.09,13.98,12.29,14.71
0390.HK,CHINA RAILWAY,139091574784.0,Industrials,1276342573000.0,1389822162300.0,1269794341200.0,1180598897500.0,,1.4234000000000002,1.3178,1.1407,2.37,3.25,3.27,3.51
1880.HK,CTG DUTY-FREE,138950656000.0,Consumer Cyclical,62121233115.77701,74294115006.03401,59876136525.975006,74443066602.388,2.2687500000000003,3.56961,2.78047,5.43884,11.09,14.29,13.32,32.63
1800.HK,CHINA COMM CONS,138827759616.0,Industrials,845067300000.0001,831210600000.0001,790992400000.0001,751063500000.0,,1.595,1.265,1.1440000000000001,4.3,4.73,4.85,4.77
2338.HK,WEICHAI POWER,138209984512.0,Consumer Cyclical,237259555048.80203,235354323194.243,192673289188.40204,242236572961.746,1.4410000000000003,1.1440000000000001,0.627,1.2429999999999999,10.83,9.35,6.95,9.91
1913.HK,PRADA,137792454656.0,Consumer Cyclical,5431557000.0,4726411000.0,4200674000.0,3365667000.0,0.328,0.262,0.182,0.115,23.55,22.67,19.25,15.69
1378.HK,CHINAHONGQIAO,137095454720.0,Basic Materials,171785592000.0,146985995200.0,144869369700.0,125940035100.00002,,1.3304500000000001,1.02938,1.9492000000000003,20.51,14.47,13.37,19.2
1787.HK,SD GOLD,135749795840.0,Basic Materials,90769792892.13,65202801966.137,55336329684.295,37328456498.234,,0.462,0.22000000000000003,-0.099,8.72,7.46,7.63,4.57
3908.HK,CICC,133360877568.0,Financial Services,34018353978.4,36326122064.100006,40157565351.200005,45459356410.600006,1.1440000000000001,1.254,1.606,2.3760000000000003,3.07,3.41,3.37,3.8
9987.HK,YUM CHINA,131764625408.0,Consumer Cyclical,88163400000.0,85628400000.0,74638200000.0,76853400000.0,18.252,15.522,8.19,18.252,15.07,13.18,10.65,9.45
1038.HK,CKI HOLDINGS,130515804160.0,Utilities,4993000000.0,5990000000.0,6615000000.0,7048000000.0,,3.19,3.08,2.98,6.3,5.94,5.6,5.48
0003.HK,HK & CHINA GAS,130432696320.0,Utilities,55472800000.0,56971100000.0,60953400000.0,53563700000.0,,0.325,0.281,0.269,9.05,9.22,8.0,7.78
6618.HK,JD HEALTH,129426653184.0,Healthcare,63975869100.00001,58882935100.00001,51409765000.00001,33750493700.000004,1.4520000000000002,0.759,0.132,-0.385,7.75,5.01,1.52,-1.91
0753.HK,AIR CHINA,128686317568.0,Industrials,183368768000.0,155210257400.0,58187342400.00001,81984837000.0,-0.011000000000000001,-0.07700000000000001,-3.091,-1.331,10.79,10.63,-6.77,1.7
0914.HK,CONCH CEMENT,128532348928.0,Basic Materials,100132576833.3,155272927274.30002,145223709081.0,184755662037.1,1.606,2.1670000000000003,3.2560000000000002,6.908000000000001,8.34,9.81,12.06,23.89
0486.HK,RUSAL,128137977856.0,Basic Materials,94239600000.0,95261400000.0,108997200000.0,93553200000.0,,0.1482,0.9203999999999999,1.6536,8.04,5.24,12.37,22.05
1776.HK,GF SEC,126302699520.0,Financial Services,29046374715.963005,24832937432.776,26616092496.378002,36062192655.91801,,0.913,1.122,1.562,5.91,6.5,7.15,7.86
1928.HK,SANDS CHINA LTD,126094860288.0,Consumer Cyclical,55224000000.0,50965200000.0,12519000000.0,22417200000.0,,0.6676799999999999,-1.5249,-1.0101,19.21,19.96,-4.04,0.25
6806.HK,SWHY,122464821248.0,Financial Services,26522316908.175003,23005523778.556,21842519375.292004,36881341962.344,0.231,0.198,0.12100000000000001,0.41800000000000004,12.79,14.07,15.48,17.03
0992.HK,LENOVO GROUP,121193922560.0,Technology,443537515200.0,483185461200.0,558622084800.0,473790033600.0,0.6559799999999999,1.053,1.3611,0.74412,9.13,10.64,9.86,8.52
1171.HK,YANKUANG ENERGY,118476570624.0,Energy,153036877400.0,165074730700.0,247470413300.00003,167189876700.0,1.6031400000000002,2.32078,3.8528765000000003,1.8839898000000002,14.19,17.48,24.01,15.25
0012.HK,HENDERSON LAND,115951296512.0,Real Estate,25256000000.0,27570000000.0,25551000000.0,23527000000.0,,1.91,1.91,2.73,2.06,2.36,2.35,2.98
1113.HK,CK ASSET,114792783872.0,Real Estate,45529000000.0,47243000000.0,56341000000.0,62094000000.0,3.89,4.86,5.98,5.77,3.74,4.68,5.03,6.25
2057.HK,ZTO EXPRESS-W,114711396352.0,Industrials,48708792000.00001,42260806500.0,38914695600.0,33446422900.000004,,11.913,9.251000000000001,6.38,17.91,17.23,15.62,14.17
6181.HK,LAOPU GOLD,113816100864.0,Consumer Cyclical,9356116000.0,3497520400.0000005,1423642000.0,1391063300.0,10.417000000000002,3.333,0.6414925,0.7728116,37.46,35.23,19.33,21.39
0916.HK,CHINA LONGYUAN,113785831424.0,Utilities,40776611248.604004,41857744851.560005,43849387510.995,43882165366.314,0.82885,0.8069600000000001,0.64229,0.9813100000000001,10.89,10.45,10.86,11.74
1876.HK,BUD APAC,113592590336.0,Consumer Defensive,48718800000.0,53476800000.0,50528400000.0,52946400000.0,0.42978,0.5031,0.5389799999999999,0.56082,12.41,12.4,12.37,12.9
0902.HK,HUANENG POWER,112044736512.0,Utilities,270106015847.80002,279836363985.2,271397268121.10004,225587446290.80002,,0.385,-0.671,-0.8470000000000001,9.69,9.56,5.28,3.69
2600.HK,CHALCO,111110995968.0,Basic Materials,260772191900.00003,247850948400.00003,320086736200.0,328773885000.0,0.7953,0.42790000000000006,0.2629,0.35860000000000003,17.65,14.81,12.77,12.19
1186.HK,CHINA RAIL CONS,110977286144.0,Industrials,1173888470700.0,1251792834600.0,1205944153700.0,1122011196900.0,,1.903,1.9360000000000002,1.7600000000000002,3.88,4.47,4.65,4.84
0006.HK,POWER ASSETS,110711169024.0,Utilities,6774000000.0,6556000000.0,6043000000.0,6172000000.0,,2.82,2.65,2.88,6.93,6.69,6.29,6.79
1929.HK,CHOW TAI FOOK,109261160448.0,Consumer Cyclical,108713000000.0,94684400000.0,98937700000.0,70163800000.0,,4.092,0.671,0.603,13.19,11.74,12.93,16.93
6969.HK,SMOORE INTL,109041655808.0,Consumer Defensive,12978528200.000002,12323575000.000002,13359478000.000002,15130766200.000002,0.23562000000000002,0.29711000000000004,0.45826000000000006,0.97394,7.87,9.64,14.47,30.41
2727.HK,SH ELECTRIC,106790240256.0,Industrials,127804727600.00002,126276784700.00002,129385429800.00002,143287375000.0,0.05280000000000001,0.0572,-0.2508,-0.7040000000000001,3.04,2.85,0.42,-2.87
1055.HK,CHINA SOUTH AIR,104277426176.0,Industrials,191646400000.00003,175921900000.0,95764900000.00002,111808400000.00002,,-0.25300000000000006,-2.09,-0.8250000000000001,10.79,9.85,-1.89,4.74
0836.HK,CHINA RES POWER,101573918720.0,Utilities,105284283000.0,103334322000.0,103305097000.0,90414166000.0,2.97,2.29,1.46,0.44,11.21,10.67,9.77,7.19
1972.HK,SWIREPROPERTIES,97071284224.0,Real Estate,14428000000.0,,13826000000.0,16318000000.0,-0.13,,1.36,1.22,0.87,,3.24,2.96
2269.HK,WUXI BIO,94226841600.0,Healthcare,20542908100.0,18737680500.0,16795526000.000002,11319055000.0,,0.902,1.1660000000000001,0.8910000000000001,12.41,10.7,13.81,11.28
0168.HK,TSINGTAO BREW,93419954176.0,Consumer Defensive,35351613122.100006,37330175015.100006,35388722186.4,33183485914.700005,3.5101,3.4529,3.0096000000000003,2.5608,15.18,15.42,13.34,13.26
0316.HK,OOIL,90603175936.0,Industrials,83475155400.0,65082084600.0,154597466400.0,131291043000.0,30.419999999999998,16.145999999999997,117.702,86.42399999999999,19.9,14.46,54.65,50.28
1179.HK,HWORLD-S,89165783040.0,Consumer Cyclical,26280100000.000004,24070200000.000004,15248200000.000002,14063500000.000002,,1.4080000000000001,-0.649,-0.165,11.35,12.38,0.46,2.61
2016.HK,CZBANK,89099173888.0,Financial Services,72377800000.0,57678500000.00001,53395100000.00001,46041600000.0,0.5720000000000001,0.627,0.5830000000000001,0.5874792000000001,0.98,1.08,1.19,1.3
6862.HK,HAIDILAO,88589402112.0,Consumer Cyclical,47030155700.0,45598682800.0,34142497400.000004,43006399700.0,0.9570000000000001,0.913,0.275,-0.8580000000000001,45.66,40.7,32.83,8.09
3996.HK,CH ENERGY ENG,88105558016.0,Industrials,480384032700.00006,446635032800.00006,403035395400.00006,354550421500.0,,0.198,0.198,0.20900000000000002,3.8,3.78,4.15,4.38
6823.HK,HKT-SS,87116636160.0,Communication Services,34753000000.0,34330000000.0,34125000000.0,33961000000.0,0.6692,0.6589,0.6471,0.6349,11.69,11.77,11.55,11.54
2367.HK,GIANT BIOGENE,86906191872.0,Consumer Defensive,6092693200.000001,3876557300.0000005,2600889500.0,1707734600.0000002,,1.639,1.089,0.9186540000000001,34.32,39.36,42.25,13.92
0291.HK,CHINA RES BEER,86614802432.0,Consumer Defensive,42498500000.0,42825200000.0,38789300000.0,36725700000.0,1.606,1.7490000000000003,1.4740000000000002,1.551,14.41,14.67,13.68,16.94
3618.HK,CQRC BANK,86302072832.0,Financial Services,30451065700.000004,29492182500.000004,31768382800.000004,34115339500.000004,1.089,1.034,0.9790000000000001,0.924,7.59,8.34,9.18,10.1
2313.HK,SHENZHOU INTL,85909020672.0,Consumer Cyclical,31529231800.000004,27466771200.000004,30559553200.000004,26229506600.000004,4.565,3.333,3.3440000000000003,2.4640000000000004,18.77,15.42,17.42,13.38
9863.HK,LEAPMOTOR,85766627328.0,Consumer Cyclical,35380602400.0,18421357900.0,13623093000.000002,3445264900.0000005,-2.321,-3.9820000000000007,-5.3790000000000004,-2.7394191000000006,-6.17,-13.7,-26.58,-22.52
0288.HK,WH GROUP,85705736192.0,Consumer Defensive,202339800000.0,204640800000.0,219460800000.0,212885400000.0,0.9796799999999999,0.3822,0.83304,0.5889,16.51,10.43,15.6,12.94
0670.HK,CHINA EAST AIR,84560814080.0,Industrials,145332000000.0,125166800000.00002,50935500000.00001,73839700000.0,,-0.40700000000000003,-2.178,-0.79992,9.65,7.3,-6.22,2.88
0241.HK,ALI HEALTH,84481949696.0,Healthcare,29729210500.000004,29439317600.000004,22635377600.0,17070314800.000002,0.06919,0.04367,-0.021670000000000002,0.028930000000000004,5.58,3.29,-1.08,2.75
1209.HK,CHINA RES MIXC,84452507648.0,Real Estate,18746923800.0,16243647200.000002,13217796900.000002,9762922400.0,1.7490000000000003,1.4113,1.0637,0.8316000000000001,20.42,17.04,13.74,12.91
0087.HK,SWIRE PACIFIC B,84087472128.0,Industrials,81969000000.0,94823000000.0,91169000000.0,91229000000.0,3.06,19.96,2.81,2.24,3.07,9.06,3.48,3.65
1801.HK,INNOVENT BIO,83545653248.0,Healthcare,10364076800.0,6826677000.000001,5012018000.0,4696701900.0,-0.066,-0.7260000000000001,-1.606,-2.068,2.08,-3.52,-10.94,-16.08
0019.HK,SWIRE PACIFIC A,82412257280.0,Industrials,81969000000.0,94823000000.0,91169000000.0,91229000000.0,,19.96,2.81,2.24,3.07,9.06,3.48,3.65
9660.HK,HORIZONROBOT-W,82072420352.0,Technology,2621909400.0,1706767700.0000002,996243600.0000001,513392000.00000006,0.561,-0.5689178000000001,-0.7361046,-0.17401780000000003,15.1,-44.2,-93.65,-20.05
2202.HK,CHINA VANKE,81916297216.0,Real Estate,377494084784.25604,512312984372.453,554222204094.6361,498077551371.5541,-4.587000000000001,1.1330000000000002,2.156,2.134,-3.83,3.2,3.48,3.8
6990.HK,SKB BIO-B,81163706368.0,Healthcare,2126349500.0000002,1694542300.0000002,884326300.0000001,35554200.0,-1.32,-3.124,-2.7934621,-4.5349623,-1.22,-9.66,-38.9,-102.06
2238.HK,GAC GROUP,80896753664.0,Consumer Cyclical,118562187629.6,142676783828.7,121299114890.8,83243341501.1,0.08800000000000001,0.462,0.8580000000000001,0.792,4.03,5.25,8.33,9.49
3958.HK,DFZQ,80345284608.0,Financial Services,20605769123.313004,18157394051.907,19865427962.061,25218285343.691,,0.33,0.385,0.792,18.16,19.97,21.97,24.17
0285.HK,BYD ELECTRONIC,78073380864.0,Technology,195036103900.00003,142952691200.0,117904916800.00002,97962675800.00002,2.079,1.9690000000000003,0.902,1.1330000000000002,14.2,10.13,9.48,13.53
0177.HK,JIANGSU EXPRESS,76575719424.0,Industrials,25518024856.038006,16711211248.644003,14581163418.492,15686586143.998001,1.08009,0.9636000000000001,0.8131200000000001,0.9345600000000001,12.02,12.97,10.83,11.23
9926.HK,AKESO,74947510272.0,Healthcare,2336338400.0,4978878300.0,921421600.0000001,248188600.00000003,,2.662,-1.562,-1.4520000000000002,-2.06,26.03,-25.48,-27.23
0322.HK,TINGYI,74712678400.0,Consumer Defensive,88716005400.0,88459882500.0,86589162000.0,81490521200.0,0.72908,0.6086300000000001,0.51403,0.74327,20.67,18.1,14.79,16.73
6178.HK,EB SECURITIES,74631544832.0,Financial Services,10431655568.004,10926481706.514,11742621517.539001,18303874928.383003,0.638,0.924,0.671,0.792,27.21,29.93,32.92,36.21
2618.HK,JD LOGISTICS,74481106944.0,Industrials,201121342400.00003,183287183200.0,151142208800.0,115162742200.00002,1.1,0.11000000000000001,-0.25300000000000006,-3.5090000000000003,19.96,14.59,10.39,-10.2
0083.HK,SINO LAND,74298818560.0,Real Estate,8765000000.0,11881000000.0,15554174570.0,24545345720.0,0.52,0.73,0.76,1.33,2.76,3.91,4.2,7.28
1177.HK,SINO BIOPHARM,72469487616.0,Healthcare,31752774900.000004,28819349900.000004,28628780400.000004,29547491600.000004,,0.13849000000000003,0.1496,0.8561300000000001,11.59,12.07,11.49,36.11
9866.HK,NIO-SW,72433172480.0,Consumer Cyclical,72304714900.0,61179726300.00001,54195417100.00001,39750065300.0,,-13.684000000000001,-9.779000000000002,-7.392,-14.24,-14.2,-11.49,-1.31
2319.HK,MENGNIU DAIRY,71966081024.0,Consumer Defensive,97542251400.00002,108486445100.00002,101852654200.00002,96955622500.00002,,1.342,1.4762000000000002,1.4014000000000002,6.08,10.68,9.81,10.1
2382.HK,SUNNY OPTICAL,71489077248.0,Technology,42123940100.0,34849387100.0,36516630700.0,41246537200.0,,1.1079200000000002,2.42286,5.02172,12.0,8.47,12.66,21.63
6066.HK,CSC,70663536640.0,Financial Services,33939624400.000004,30824217600.000004,29790828100.000004,41254041400.0,0.8690000000000001,0.8580000000000001,0.9460000000000001,1.375,3.46,3.77,3.81,5.1
0960.HK,LONGFOR GROUP,69026390016.0,Real Estate,140222442800.0,198810232500.00003,275621617700.0,245713024700.00003,1.7380000000000002,2.277,4.488,4.455,3.3,4.11,6.64,6.16
2688.HK,ENN ENERGY,68730191872.0,Utilities,120838300000.00002,125243800000.00002,121056100000.00002,102424300000.00002,5.885,6.655,5.720000000000001,7.5680000000000005,13.5,14.55,13.23,15.6
0358.HK,JIANGXI COPPER,67714027520.0,Basic Materials,573021070537.3,574081763382.6001,527931849712.30005,487044437177.10004,2.211,2.068,1.903,1.793,6.95,8.36,6.79,6.89
1093.HK,CSPC PHARMA,67253788672.0,Healthcare,31910179400.000004,34595119900.0,34030594400.000004,30653557000.000004,0.40557000000000004,0.54417,0.5622100000000001,0.51579,17.25,20.28,22.79,24.44
0135.HK,KUNLUN ENERGY,66847481856.0,Energy,205750600000.00003,195089400000.00003,189138400000.00003,152401700000.0,,0.72182,0.6641800000000001,2.9238,14.27,14.21,13.6,13.26
0293.HK,CATHAY PAC AIR,66583502848.0,Industrials,104371000000.0,94485000000.0,51036000000.0,45587000000.0,1.492,1.408,-1.124,-0.951,15.86,15.59,5.03,4.69
1157.HK,ZOOMLION,66517991424.0,Industrials,50026002957.524,51782338416.72101,45794647502.25201,73843689499.01901,0.451,0.47300000000000003,0.29700000000000004,0.8360000000000001,5.6,5.3,4.06,8.34
2607.HK,SH PHARMA,65973399552.0,Healthcare,302776028378.626,286324597837.883,255179429740.96103,237406684938.841,1.353,1.122,1.7710000000000004,1.9690000000000003,6.0,5.66,6.91,7.1
1308.HK,SITC,63675359232.0,Industrials,23852860200.0,18945880200.0,32081049000.0,23497086600.0,,1.56,5.694,3.432,38.56,27.56,69.29,49.02
1818.HK,ZHAOJIN MINING,63054540800.0,Basic Materials,12705748000.000002,9265979800.0,8674112700.0,7545390600.000001,,0.15400000000000003,0.07700000000000001,0.011000000000000001,8.27,6.32,5.34,4.51
2196.HK,FOSUN PHARMA,62829338624.0,Healthcare,45173915448.849,45539493547.262,48346701584.753006,42912302709.73801,,0.9790000000000001,1.573,2.035,8.06,7.32,8.08,10.26
0151.HK,WANT WANT CHINA,62674460672.0,Consumer Defensive,25944959700.000004,25221040900.000004,26383380100.000004,24198240000.000004,0.37015000000000003,0.31185,0.38676000000000005,0.37213,26.68,25.13,25.2,25.16
0004.HK,WHARF HOLDINGS,62648614912.0,Real Estate,12115000000.0,18950000000.0,18064000000.0,22378000000.0,-1.05,0.31,-0.56,1.97,-2.78,1.83,0.58,4.06
2799.HK,CITIC FAMC,62592425984.0,Financial Services,11013311100.0,8567319200.000001,524846300.00000006,25606952800.000004,0.1199,0.0121,-0.3784,0.011000000000000001,20.69,22.76,25.04,27.54
9901.HK,NEW ORIENTAL-S,62549839872.0,Consumer Defensive,33645970800.0,23382528000.0,24220918800.0,33357004200.0,1.482,0.858,-5.46,1.56,7.98,6.76,-13.82,5.44
0598.HK,SINOTRANS,62420410368.0,Industrials,116182850690.973,111941117792.68001,120222851022.307,136783234036.229,,0.63987,0.61039,0.55,11.25,12.3,11.28,10.73
2076.HK,BOSS ZHIPIN-W,62022529024.0,Communication Services,8091244700.000001,6547230800.000001,4962168200.0,4685040800.0,1.9800000000000002,1.3860000000000001,0.132,-2.563,10.59,6.19,1.17,-6.83
1071.HK,HUADIAN POWER,61954678784.0,Utilities,124293376900.00002,128893737500.00002,117764389600.00002,115068290700.00002,0.5060000000000001,0.385,-0.08800000000000001,-0.671,11.18,9.78,6.26,3.52
1618.HK,MCC,61818576896.0,Industrials,607227101800.0,697257464200.0,651935979200.0,550628811700.0,0.264,0.36300000000000004,0.49500000000000005,0.385,2.32,3.38,4.11,3.97
1772.HK,GANFENGLITHIUM,61786836992.0,Basic Materials,20797043234.121002,36268848186.956,46004759765.25,12278435863.331,-1.1330000000000002,2.706,11.198,2.9370000000000003,0.08,8.3,32.92,18.04
9626.HK,BILIBILI-W,59873787904.0,Communication Services,29514677500.000004,24780785700.000004,24089083700.000004,21322052400.0,,-12.837000000000002,-20.889,-19.657000000000004,4.0,-5.53,-9.43,-8.36
0144.HK,CHINA MER PORT,59107983360.0,Industrials,11842000000.0,11482000000.0,12545000000.0,11850000000.0,1.886,1.532,2.0152,2.039249,8.34,7.28,8.31,8.24
3898.HK,TIMES ELECTRIC,58899062784.0,Industrials,27226333108.7,23985120940.000004,19584134054.100002,16306426924.7,2.8820000000000006,2.365,1.9800000000000002,1.793,9.47,8.88,8.55,6.82
1347.HK,HUA HONG SEMI,58875494400.0,Technology,15631145400.0,17831681400.0,19308806400.0,12719881200.0,0.2652,1.4742,2.691,1.5678,4.18,7.08,14.08,10.12
6198.HK,QINGDAO PORT,58723885056.0,Industrials,20835098330.2,19990440620.7,21189041476.9,18471929166.9,0.8910000000000001,0.8360000000000001,0.77,0.671,15.13,15.31,15.34,12.66
1997.HK,WHARF REIC,58720686080.0,Real Estate,12912000000.0,13306000000.0,12459000000.0,16043000000.0,,1.57,-2.92,1.45,1.81,3.38,-2.41,2.57
3311.HK,CHINA STATE CON,58104422400.0,Industrials,115106744000.0,113734013000.0,101975265000.0,77309614000.0,1.86,1.82,0.0158,0.0135,6.29,6.48,6.32,5.79
1072.HK,DONGFANG ELEC,57948266496.0,Industrials,76664649295.817,66744274735.40201,60900160695.066,52601083634.517006,1.034,1.254,1.0120000000000002,0.803,3.94,4.49,4.09,3.84
1456.HK,GLMS SEC,57890512896.0,Financial Services,4962522400.0,4675744700.0,4039509258.3340006,3320829600.0000005,,0.264,0.29700000000000004,0.396,2.26,2.96,3.29,3.82
1364.HK,GUMING,57790017536.0,Consumer Cyclical,9670490500.0,8443231500.000001,6115144200.000001,4822291100.0,,0.5091438,0.17289470000000004,0.0094974,31.17,33.84,28.11,17.34
1099.HK,SINOPHARM,57607380992.0,Healthcare,642958723000.0,656226521500.0,607362305000.0,573156358500.0,2.4859999999999998,3.19,3.003,2.7390000000000003,6.01,7.72,7.92,8.09
1519.HK,J&T EXPRESS-W,55574499328.0,Industrials,80021011200.0,69024157800.0,56685938400.0,37844040000.0,0.0936,-2.0514,1.4659398,-5.3524224,10.05,-8.36,36.88,-88.62
0991.HK,DATANG POWER,54552576000.0,Utilities,135820991900.00002,134669260000.00002,128510848400.00002,113970883400.00002,0.17919000000000002,-0.01683,-0.10615000000000001,-0.6261200000000001,9.73,9.06,7.2,3.26
2883.HK,CHINA OILFIELD,54395949056.0,Energy,53131739339.8,48519477994.9,39224785255.700005,32123302273.7,0.72314,0.69465,0.54373,0.07216000000000002,14.0,12.89,11.29,8.86
1821.HK,ESR,54269186048.0,Real Estate,4984098600.0,6796342800.0,6405001200.0,3154522800.0,-1.326,0.39,1.014,0.858,-2.58,4.68,6.7,7.17
3969.HK,CHINA CRSC,54025990144.0,Industrials,35720337142.66601,40702452382.779,44223528550.619,42194126819.658005,0.35200000000000004,0.35200000000000004,0.36300000000000004,0.33,4.7,4.66,4.85,5.1
0020.HK,SENSETIME-W,53660733440.0,Technology,4149311100.0000005,3746426200.0000005,4189361000.0000005,5170289300.0,-0.14300000000000002,-0.22000000000000003,-0.20900000000000002,-0.5664879,-8.56,-17.08,-15.61,-48.98
6693.HK,CHIFENG GOLD,53594521600.0,Basic Materials,9928404004.442,7943046689.886001,6893465982.700001,4160886497.0310006,1.1770000000000003,0.539,0.29700000000000004,0.385,23.3,17.17,14.87,21.31
3808.HK,SINOTRUK,53452767232.0,Industrials,104567745700.00002,94047838500.0,65345828900.00001,102692734100.00002,2.3540000000000005,2.123,0.671,1.7270000000000003,8.24,7.66,4.58,7.6
3998.HK,BOSIDENG,53045358592.0,Consumer Cyclical,25535436300.000004,18451642000.0,17834968800.0,14868164300.000002,0.31174,0.21725000000000003,0.21054,0.17578000000000002,25.4,21.13,19.3,18.55
6186.HK,CHINA FEIHE,52771393536.0,Consumer Defensive,22823405000.0,21485423300.0,23442026300.0,25053891500.000004,,0.40700000000000003,0.6050000000000001,0.8470000000000001,19.22,16.75,22.27,35.45
3888.HK,KINGSOFT,52632756224.0,Communication Services,11349694400.0,9386972100.0,8400417300.000001,7008546600.000001,1.276,0.396,-4.873,0.319,10.16,5.93,-18.25,4.51
1193.HK,CHINA RES GAS,50625904640.0,Utilities,102675888000.0,101271905000.0,94338329000.0,79642030000.0,1.8,2.3,2.09,2.82,9.16,10.09,11.16,13.41
3660.HK,QFIN-S,49054126080.0,Financial Services,15441655900.000002,14745672700.000002,15340833200.000002,15710829200.000002,23.122,14.696,14.157,20.702,17.72,19.49,21.44,23.59
1318.HK,MAO GEPING,49018699776.0,Consumer Defensive,4273163400.0000005,3174560400.0000005,2012023200.0000002,1735081700.0000002,2.3980000000000006,3.0057379000000006,1.5987631000000002,1.5031049000000003,31.0,50.42,37.94,49.32
2638.HK,HKELECTRIC-SS,48864190464.0,Utilities,12057000000.0,11406000000.0,10793000000.0,11344000000.0,,0.3572,0.3343,0.3319,7.39,6.81,6.3,6.94
9896.HK,MNSO,48763707392.0,Consumer Cyclical,18693427500.0,12620528800.000002,11094213900.0,9978824900.0,2.321,1.562,0.5830000000000001,-1.298,26.07,19.84,9.95,-9.48
1138.HK,COSCO SHIP ENGY,48537686016.0,Energy,25446834600.000004,24808796100.000004,20423474500.0,13909170000.000002,0.9310400000000001,0.7791300000000001,0.33704,-1.15148,14.0,14.36,10.65,-1.64
0780.HK,TONGCHENGTRAVEL,47856017408.0,Consumer Cyclical,19074754600.0,13085868400.000002,7243132600.000001,8291311600.000001,,0.759,-0.07700000000000001,0.36300000000000004,10.68,10.09,3.69,7.99
0268.HK,KINGDEE INT'L,47691264000.0,Technology,6881252400.000001,6246980300.000001,5352345900.0,4591561700.0,-0.04411,-0.06677,-0.12441000000000002,-0.10153,3.08,1.71,-0.5,0.61
2268.HK,WUXI XDC,45780381696.0,Healthcare,4457552000.0,2336222900.0,1089465300.0,342244100.0,,0.30800000000000005,0.1453639,0.051273200000000005,16.08,6.86,10.11,10.79
2018.HK,AAC TECH,45152559104.0,Technology,30061134400.000004,22460979200.0,22687601200.0,19433663700.0,1.6830000000000003,0.6930000000000001,0.759,1.1990000000000003,13.08,11.82,11.59,11.86
